"DTIME","BEVALUE"
"2019-12-28 10:40:14",168,1
"2019-12-28 10:41:14",169,8
"2019-12-28 10:42:14",168,8
"2019-12-28 10:43:14",166,5
"2019-12-28 10:44:14",168,2
"2019-12-28 10:45:14",166,5
"2019-12-28 10:46:14",166,5
"2019-12-28 10:47:14",165,4
"2019-12-28 10:48:14",166,7
"2019-12-28 10:49:14",166,1
"2019-12-28 10:50:14",165,5
"2019-12-28 10:51:14",165,2
"2019-12-28 10:52:14",167,1
"2019-12-28 10:53:14",164,9
"2019-12-28 10:54:14",163,2
"2019-12-28 10:55:14",164,2
"2019-12-28 10:56:14",164
"2019-12-28 10:57:14",164
"2019-12-28 10:58:14",162,9
"2019-12-28 10:59:14",162,4
"2019-12-28 11:00:14",162,9
"2019-12-28 11:01:13",162,4
"2019-12-28 11:02:14",161,1
"2019-12-28 11:03:14",160
"2019-12-28 11:04:14",162,7
"2019-12-28 11:05:14",161,5
"2019-12-28 11:06:14",160
"2019-12-28 11:07:14",159,2
"2019-12-28 11:08:14",159
"2019-12-28 11:09:14",158,6
"2019-12-28 11:10:14",156
"2019-12-28 11:11:14",156,3
"2019-12-28 11:12:14",157,5
"2019-12-28 11:13:14",157,9
"2019-12-28 11:14:14",158,3
"2019-12-28 11:15:14",157,7
"2019-12-28 11:16:14",157,7
"2019-12-28 11:17:14",157,7
"2019-12-28 11:18:14",157,7
"2019-12-28 11:19:14",156,2
"2019-12-28 11:20:14",153,9
"2019-12-28 11:21:14",156,7
"2019-12-28 11:22:14",157,2
"2019-12-28 11:23:14",156,5
"2019-12-28 11:24:14",156
"2019-12-28 11:25:14",155,3
"2019-12-28 11:26:14",155
"2019-12-28 11:27:14",153,8
"2019-12-28 11:28:14",155,2
"2019-12-28 11:29:14",154,8
"2019-12-28 11:30:14",153,9
"2019-12-28 11:31:14",153,2
"2019-12-28 11:32:14",151,2
"2019-12-28 11:33:14",152,5
"2019-12-28 11:34:14",152,8
"2019-12-28 11:35:14",149,6
"2019-12-28 11:36:14",150,8
"2019-12-28 11:37:14",151,2
"2019-12-28 11:38:14",150,1
"2019-12-28 11:39:14",150,8
"2019-12-28 11:40:14",150
"2019-12-28 11:41:14",150,4
"2019-12-28 11:42:14",148,6
"2019-12-28 11:43:14",149,4
"2019-12-28 11:44:14",148,9
"2019-12-28 11:45:14",147,2
"2019-12-28 11:46:14",148,9
"2019-12-28 11:47:14",148,5
"2019-12-28 11:48:14",147,8
"2019-12-28 11:49:14",149,4
"2019-12-28 11:50:14",148,3
"2019-12-28 11:51:14",147,5
"2019-12-28 11:52:14",146,4
"2019-12-28 11:53:14",145,5
"2019-12-28 11:54:14",146,4
"2019-12-28 11:55:14",147,1
"2019-12-28 11:56:14",147,2
"2019-12-28 11:57:14",147,2
"2019-12-28 11:58:13",147,2
"2019-12-28 11:59:14",147,1
"2019-12-28 12:00:14",147
"2019-12-28 12:01:14",147
"2019-12-28 12:02:14",146,9
"2019-12-28 12:03:14",146,8
"2019-12-28 12:04:14",146,8
"2019-12-28 12:05:14",146,8
"2019-12-28 12:06:14",146,7
"2019-12-28 12:07:14",146,7
"2019-12-28 12:08:14",146,6
"2019-12-28 12:09:14",146,6
"2019-12-28 12:10:14",146,5
"2019-12-28 12:11:14",146,4
"2019-12-28 12:12:14",146,4
"2019-12-28 12:13:14",146,3
"2019-12-28 12:14:14",146,3
"2019-12-28 12:15:14",146,3
"2019-12-28 12:16:14",146,2
"2019-12-28 12:17:14",146,2
"2019-12-28 12:18:14",146,1
"2019-12-28 12:19:14",146
"2019-12-28 12:20:14",146
"2019-12-28 12:21:14",145,9
"2019-12-28 12:22:14",145,8
"2019-12-28 12:23:14",145,8
"2019-12-28 12:24:14",145,8
"2019-12-28 12:35:02",145,5
"2020-01-09 08:39:38",0
"2020-01-09 08:40:43",141,6
"2020-01-09 08:41:43",141,6
"2020-01-09 08:42:43",141,6
"2020-01-09 08:43:43",141,6
"2020-01-09 08:44:43",141,5
"2020-01-09 08:45:43",141,4
"2020-01-09 08:46:43",141,4
"2020-01-09 08:47:42",141,4
"2020-01-09 08:48:43",141,3
"2020-01-09 08:49:43",141,2
"2020-01-09 08:50:43",140,9
"2020-01-09 08:52:05",140,9
"2020-01-09 08:53:05",140,8
"2020-01-09 08:54:05",140,8
"2020-01-09 08:55:05",140,9
"2020-01-09 08:56:05",140,9
"2020-01-09 08:57:05",140,9
"2020-01-09 08:58:05",141
"2020-01-09 08:59:05",141
"2020-01-09 09:00:05",141,1
"2020-01-09 09:01:05",141,1
"2020-01-09 09:02:05",141,2
"2020-01-09 09:03:05",141,2
"2020-01-09 09:04:05",141,2
"2020-01-09 09:05:05",141,2
"2020-01-09 09:06:05",141,3
"2020-01-09 09:07:05",141,3
"2020-01-09 09:08:05",141,3
"2020-01-09 09:09:05",141,3
"2020-01-09 09:10:05",141,3
"2020-01-09 09:11:05",141,3
"2020-01-09 09:12:05",141,3
"2020-01-09 09:13:05",141,3
"2020-01-09 09:14:05",141,3
"2020-01-09 09:15:05",141,3
"2020-01-09 09:16:05",141,3
"2020-01-09 09:17:05",141,3
"2020-01-09 09:18:05",141,3
"2020-01-09 09:19:05",141,2
"2020-01-09 09:20:05",141,2
"2020-01-09 09:21:05",141,2
"2020-01-09 09:22:05",141,1
"2020-01-09 09:23:05",141,1
"2020-01-09 09:24:05",141,1
"2020-01-09 09:25:05",141,1
"2020-01-09 09:26:05",141
"2020-01-09 09:27:05",141
"2020-01-09 09:28:05",140,9
"2020-01-09 09:29:05",140,9
"2020-01-09 09:30:05",140,9
"2020-01-09 09:31:05",140,9
"2020-01-09 09:32:05",140,9
"2020-01-09 09:33:05",140,1
"2020-01-09 09:34:05",140,8
"2020-01-09 09:35:05",140,9
"2020-01-09 09:36:05",140,9
"2020-01-09 09:37:05",140,9
"2020-01-09 09:38:05",140,9
"2020-01-09 09:39:05",140,7
"2020-01-09 09:40:05",140,6
"2020-01-09 09:41:05",140,5
"2020-01-09 09:42:05",140,4
"2020-01-09 09:43:05",140,3
"2020-01-09 09:44:05",140,3
"2020-01-09 09:45:05",140,2
"2020-01-09 09:46:05",140,2
"2020-01-09 09:47:05",140
"2020-01-09 09:48:05",139,8
"2020-01-09 09:49:05",140,6
"2020-01-09 09:50:05",139,3
"2020-01-09 09:51:05",139
"2020-01-09 09:52:05",137,8
"2020-01-09 09:53:05",139,3
"2020-01-09 09:54:05",138,1
"2020-01-09 09:55:05",137,3
"2020-01-09 09:56:05",137,3
"2020-01-09 09:57:05",136,9
"2020-01-09 09:58:05",137,7
"2020-01-09 09:59:05",137,1
"2020-01-09 10:00:05",135,9
"2020-01-09 10:01:05",135,9
"2020-01-09 10:02:05",136,9
"2020-01-09 10:03:05",136
"2020-01-09 10:04:05",136,8
"2020-01-09 10:05:05",134,7
"2020-01-09 10:06:04",134,5
"2020-01-09 10:07:05",134,5
"2020-01-09 10:08:05",135
"2020-01-09 10:09:05",134,3
"2020-01-09 10:10:05",133,1
"2020-01-09 10:11:05",134
"2020-01-09 10:12:05",134,1
"2020-01-09 10:13:05",132,7
"2020-01-09 10:14:05",133,2
"2020-01-09 10:15:05",133,2
"2020-01-09 10:16:05",134,3
"2020-01-09 10:17:05",134,3
"2020-01-09 10:18:05",132,8
"2020-01-09 10:19:05",133,2
"2020-01-09 10:20:05",134,2
"2020-01-09 10:21:05",133,8
"2020-01-09 10:22:05",132,6
"2020-01-09 10:23:05",131,6
"2020-01-09 10:24:05",131,3
"2020-01-09 10:25:05",131,7
"2020-01-09 10:26:05",131,8
"2020-01-09 10:27:05",130,7
"2020-01-09 10:28:05",131,3
"2020-01-09 10:29:05",131
"2020-01-09 10:30:05",130,1
"2020-01-09 10:31:05",130,3
"2020-01-09 10:32:05",129,9
"2020-01-09 10:33:05",129,4
"2020-01-09 10:34:05",130,3
"2020-01-09 10:35:05",129
"2020-01-09 10:36:05",127,4
"2020-01-09 10:37:05",127,8
"2020-01-09 10:38:05",128,5
"2020-01-09 10:39:05",127,6
"2020-01-09 10:40:05",127,9
"2020-01-09 10:41:05",128,3
"2020-01-09 10:42:05",127,8
"2020-01-09 10:43:05",127,8
"2020-01-09 10:44:05",127,7
"2020-01-09 12:10:57",125,9
"2020-01-09 12:11:57",125,8
"2020-01-09 12:12:57",125,8
"2020-01-09 12:13:57",125,7
"2020-01-09 12:14:56",125,7
"2020-01-09 12:15:57",125,6
"2020-01-09 12:16:57",125,6
"2020-01-09 12:17:57",125,6
"2020-01-09 12:18:57",125,5
"2020-01-09 12:19:57",125,3
"2020-01-09 12:20:57",125,3
"2020-01-09 12:21:57",125,2
"2020-01-09 12:22:57",125,2
"2020-01-09 12:23:57",125,2
"2020-01-09 12:24:57",125,2
"2020-01-09 12:25:57",125,3
"2020-01-09 12:26:57",125,3
"2020-01-09 12:27:57",125,4
"2020-01-09 12:28:57",125,4
"2020-01-09 12:29:57",125,4
"2020-01-09 12:30:57",125,5
"2020-01-09 12:31:57",125,5
"2020-01-09 12:32:57",125,4
"2020-01-09 12:33:57",125,5
"2020-01-09 12:34:57",125,5
"2020-01-09 12:35:57",125,4
"2020-01-09 12:36:57",125,4
"2020-01-09 12:37:57",125,4
"2020-01-09 12:38:57",125,3
"2020-01-09 12:39:57",125,3
"2020-01-09 12:40:57",125,3
"2020-01-09 12:41:57",125,2
"2020-01-09 12:42:57",125,2
"2020-01-09 12:43:57",125,2
"2020-01-09 12:44:57",125,1
"2020-01-09 12:45:57",125
"2020-01-09 12:46:57",123,5
"2020-01-09 12:47:57",124,5
"2020-01-09 12:48:57",124
"2020-01-09 12:49:57",124,5
"2020-01-09 12:50:57",123,2
"2020-01-09 12:51:57",123,9
"2020-01-09 12:52:57",121,8
"2020-01-09 12:53:57",122,9
"2020-01-09 12:54:57",122,3
"2020-01-09 12:55:57",122,1
"2020-01-09 12:56:57",121,2
"2020-01-09 12:57:57",122,3
"2020-01-09 12:58:57",121
"2020-01-09 12:59:57",120,7
"2020-01-09 13:00:57",120,1
"2020-01-09 13:01:57",120,7
"2020-01-09 13:02:57",118,9
"2020-01-09 13:03:57",118
"2020-01-09 13:04:57",119,3
"2020-01-09 13:05:57",119,4
"2020-01-09 13:06:57",119,2
"2020-01-09 13:07:57",118,4
"2020-01-09 13:08:57",118,6
"2020-01-09 13:09:57",119,1
"2020-01-09 13:10:57",116,6
"2020-01-09 13:11:57",120,1
"2020-01-09 13:12:57",117,4
"2020-01-09 13:13:57",117,1
"2020-01-09 13:14:57",117,3
"2020-01-09 13:15:57",117,7
"2020-01-09 13:16:57",116,2
"2020-01-09 13:17:57",117,1
"2020-01-09 13:18:57",115,6
"2020-01-09 13:19:57",115,7
"2020-01-09 13:20:57",115,6
"2020-01-09 13:21:57",114,8
"2020-01-09 13:22:57",113,8
"2020-01-09 13:23:57",115,8
"2020-01-09 13:24:57",114,2
"2020-01-09 13:25:57",113,4
"2020-01-09 13:26:57",114,3
"2020-01-09 13:27:57",113,6
"2020-01-09 13:28:57",113,6
"2020-01-09 13:29:57",113,3
"2020-01-09 13:30:57",113,6
"2020-01-09 13:31:57",113,6
"2020-01-09 13:32:57",113,5
"2020-01-09 13:33:57",113,4
"2020-01-09 13:34:57",113,4
"2020-01-09 13:35:57",113,3
"2020-01-09 13:36:57",113,2
"2020-01-09 13:37:57",113,1
"2020-01-09 13:38:57",112,9
"2020-01-09 13:39:57",113
"2020-01-09 13:40:57",112,9
"2020-01-09 13:41:57",112,8
"2020-01-09 13:42:57",112,8
"2020-01-09 13:43:57",112,7
"2020-01-09 13:44:57",112,5
"2020-01-09 13:45:57",112,7
"2020-01-09 13:46:57",112,5
"2020-01-09 13:47:57",112,8
"2020-01-09 13:48:57",111,7
"2020-01-09 13:49:57",111,9
"2020-01-09 13:50:57",111,6
"2020-01-09 13:51:57",111,4
"2020-01-09 13:52:57",110,9
"2020-01-09 13:53:57",110,6
"2020-01-09 13:54:57",110,9
"2020-01-09 13:55:57",110,2
"2020-01-09 13:56:57",109,4
"2020-01-09 13:57:57",109,9
"2020-01-09 13:58:57",110,2
"2020-01-09 13:59:57",109,8
"2020-01-09 14:00:57",108,7
"2020-01-09 14:01:57",108,2
"2020-01-09 14:02:57",108,5
"2020-01-09 14:03:57",106,7
"2020-01-09 14:04:57",106,7
"2020-01-09 14:05:57",107,1
"2020-01-09 14:06:57",105
"2020-01-09 14:07:57",104,9
"2020-01-09 14:08:57",104,7
"2020-01-09 14:09:57",107,6
"2020-01-09 14:10:57",105,9
"2020-01-09 14:11:57",107
"2020-01-09 14:12:57",106,9
"2020-01-09 14:13:57",102,7
"2020-01-09 14:14:57",106,4
"2020-01-09 14:15:57",105,1
"2020-01-09 14:16:57",104,3
"2020-01-09 14:17:57",104,1
"2020-01-09 14:18:57",104,8
"2020-01-09 14:19:57",103,8
"2020-01-09 14:20:57",104,7
"2020-01-09 14:21:57",103,3
"2020-01-09 14:22:57",103,2
"2020-01-09 14:23:57",103,6
"2020-01-09 14:24:57",102,6
"2020-01-09 14:25:57",102,8
"2020-01-09 14:26:57",100,6
"2020-01-09 14:27:57",101,9
"2020-01-09 14:28:57",101,7
"2020-01-09 14:29:57",102,3
"2020-01-09 14:30:57",102,2
"2020-01-09 14:31:57",101,3
"2020-01-09 14:32:57",102,2
"2020-01-09 14:33:57",101,7
"2020-01-09 14:34:57",101,2
"2020-01-09 14:35:57",101,3
"2020-01-09 14:36:57",101,3
"2020-01-10 09:00:16",0
"2020-02-10 08:28:21",83,7
"2020-02-10 08:29:21",83,6
"2020-02-10 08:30:21",83,6
"2020-02-10 08:31:21",83,6
"2020-02-10 08:32:21",83,5
"2020-02-10 08:33:21",83,4
"2020-02-10 08:34:21",83,3
"2020-02-10 08:35:21",83,3
"2020-02-10 08:37:01",83,2
"2020-02-10 08:38:01",83,1
"2020-02-10 08:39:01",83,1
"2020-02-10 08:40:01",83,1
"2020-02-10 08:41:01",83,1
"2020-02-10 08:42:01",82
"2020-02-10 08:43:01",82,5
"2020-02-10 08:44:01",82,5
"2020-02-10 08:45:01",82,5
"2020-02-10 08:46:01",82,5
"2020-02-10 08:47:01",82,6
"2020-02-10 08:48:01",82,6
"2020-02-10 08:49:01",82,7
"2020-02-10 08:50:01",82,7
"2020-02-10 08:51:01",82,8
"2020-02-10 08:52:01",82,8
"2020-02-10 08:53:01",82,8
"2020-02-10 08:54:01",82,8
"2020-02-10 08:55:01",82,9
"2020-02-10 08:56:01",82,8
"2020-02-10 08:57:01",82,9
"2020-02-10 08:58:01",82,9
"2020-02-10 08:59:01",82,9
"2020-02-10 09:00:01",82,8
"2020-02-10 09:01:01",82,8
"2020-02-10 09:02:01",82,8
"2020-02-10 09:03:01",82,8
"2020-02-10 09:04:01",82,7
"2020-02-10 09:05:01",82,7
"2020-02-10 09:06:01",82,6
"2020-02-10 09:07:01",82,6
"2020-02-10 09:08:01",82,5
"2020-02-10 09:09:01",82,5
"2020-02-10 09:10:01",82,5
"2020-02-10 09:11:01",82,4
"2020-02-10 09:12:01",82,4
"2020-02-10 09:13:01",82,4
"2020-02-10 09:14:01",82,3
"2020-02-10 09:15:01",82,3
"2020-02-10 09:16:01",82,2
"2020-02-10 09:17:01",82,3
"2020-02-10 09:18:01",82,2
"2020-02-10 09:19:01",82,2
"2020-02-10 09:20:01",82,1
"2020-02-10 09:21:01",82,1
"2020-02-10 09:22:01",82,1
"2020-02-10 09:23:01",82
"2020-02-10 09:24:01",82
"2020-02-10 09:25:01",81,6
"2020-02-10 09:26:01",82
"2020-02-10 09:27:01",82
"2020-02-10 09:28:01",80,3
"2020-02-10 09:29:01",80,9
"2020-02-10 09:30:01",79,2
"2020-02-10 09:31:01",80,4
"2020-02-10 09:32:01",80,2
"2020-02-10 09:33:01",80,3
"2020-02-10 09:34:01",78,7
"2020-02-10 09:35:01",79,8
"2020-02-10 09:36:01",79,3
"2020-02-10 09:37:01",78,4
"2020-02-10 09:38:01",78,5
"2020-02-10 09:39:01",78,2
"2020-02-10 09:40:01",77
"2020-02-10 09:41:01",76,4
"2020-02-10 09:42:01",75,5
"2020-02-10 09:43:01",77,6
"2020-02-10 09:44:01",75
"2020-02-10 09:45:01",77,6
"2020-02-10 09:46:01",78
"2020-02-10 09:47:01",77,4
"2020-02-10 09:48:01",76,1
"2020-02-10 09:49:01",77,1
"2020-02-10 09:50:01",77,9
"2020-02-10 09:51:01",76
"2020-02-10 09:52:01",75
"2020-02-10 09:53:01",75,2
"2020-02-10 09:54:01",76,6
"2020-02-10 09:55:01",74,7
"2020-02-10 09:56:01",77,3
"2020-02-10 09:57:01",74,6
"2020-02-10 09:58:01",74,2
"2020-02-10 09:59:01",74,5
"2020-02-10 10:00:01",75,3
"2020-02-10 10:01:01",75,4
"2020-02-10 10:02:01",75,4
"2020-02-10 10:03:01",75,3
"2020-02-10 10:04:01",75,3
"2020-02-10 10:05:01",75,2
"2020-02-10 10:06:01",75,2
"2020-02-10 10:07:01",75,1
"2020-02-10 10:08:01",75,1
"2020-02-10 10:09:01",75
"2020-02-10 10:10:01",75
"2020-02-10 10:11:01",74,9
"2020-02-10 10:12:01",74,9
"2020-02-10 10:13:01",74,9
"2020-02-10 10:14:01",74,8
"2020-02-10 10:15:01",74,7
"2020-02-10 10:16:01",74,6
"2020-02-10 10:17:01",74,5
"2020-02-10 10:18:01",74,4
"2020-02-10 10:19:01",74,4
"2020-02-10 10:20:01",74,3
"2020-02-10 10:21:01",74,2
"2020-02-10 10:22:01",74,1
"2020-02-10 10:23:01",74,1
"2020-02-10 10:24:01",74
"2020-02-10 10:25:01",73,9
"2020-02-10 10:26:01",73,9
"2020-02-10 10:27:01",73,8
"2020-02-10 10:28:01",73,8
"2020-02-10 10:29:01",73,8
"2020-02-10 10:30:01",73,7
"2020-02-10 10:31:01",73,7
"2020-02-10 10:32:01",73,6
"2020-02-10 10:33:01",73,6
"2020-02-10 10:34:01",73,5
"2020-02-10 10:35:01",73,5
"2020-02-10 10:36:01",73,4
"2020-02-10 10:37:01",73,4
"2020-02-10 10:38:01",73,3
"2020-02-10 10:39:01",73,3
"2020-02-10 10:40:01",73,3
"2020-02-10 10:41:01",73,3
"2020-02-10 10:42:01",73,2
"2020-02-10 10:43:01",73,2
"2020-02-10 10:44:01",73,1
"2020-02-10 10:45:01",73,1
"2020-02-10 10:46:01",73
"2020-02-10 10:47:01",73
"2020-02-10 10:48:01",72,9
"2020-02-10 10:49:01",72,9
"2020-02-10 10:50:01",72,8
"2020-02-10 10:51:01",72,8
"2020-02-10 10:52:01",72,7
"2020-02-10 10:53:01",72,7
"2020-02-10 10:54:01",72,7
"2020-02-10 10:55:01",72,7
"2020-02-10 10:56:01",72,6
"2020-02-10 10:57:01",72,6
"2020-02-10 10:58:01",72,6
"2020-02-10 10:59:01",72,6
"2020-02-10 11:00:01",72,5
"2020-02-10 11:01:01",72,5
"2020-02-10 11:02:01",72,5
"2020-02-10 11:03:01",72,5
"2020-02-10 11:04:01",72,5
"2020-02-10 11:05:01",72,5
"2020-02-10 11:06:01",72,5
"2020-02-10 11:07:01",72,5
"2020-02-10 11:08:01",72,4
"2020-02-10 11:09:01",72,4
"2020-02-10 11:10:01",72,4
"2020-02-10 11:11:01",72,4
"2020-02-10 11:12:01",71,3
"2020-02-10 11:13:00",71,6
"2020-02-10 11:14:00",70,2
"2020-02-10 11:15:00",70,4
"2020-02-10 11:16:00",71,4
"2020-02-10 11:17:00",70,3
"2020-02-10 11:18:00",70
"2020-02-10 11:19:00",70,2
"2020-02-10 11:20:00",69,1
"2020-02-10 11:21:00",69,5
"2020-02-10 11:22:00",68,4
"2020-02-10 11:23:00",68,9
"2020-02-10 11:24:00",69,7
"2020-02-10 11:25:00",69
"2020-02-10 11:26:00",68,9
"2020-02-10 11:27:00",68,9
"2020-02-10 11:28:00",70,5
"2020-02-10 11:29:00",109,7
"2020-02-10 11:30:00",149,2
"2020-02-10 11:31:00",188,3
"2020-02-10 11:32:00",209,6
"2020-02-10 11:33:00",206,8
"2020-02-10 11:34:00",209,6
"2020-02-10 11:35:00",209,3
"2020-02-10 11:36:00",209,3
"2020-02-10 11:37:00",209,5
"2020-02-10 11:38:00",208,6
"2020-02-10 11:39:00",208,9
"2020-02-10 11:40:00",208,3
"2020-02-10 11:41:00",207,7
"2020-02-10 11:42:00",208,7
"2020-02-10 11:43:00",207,7
"2020-02-10 11:44:00",208
"2020-02-10 11:45:00",207,9
"2020-02-10 11:46:00",207,9
"2020-02-10 11:47:00",207,8
"2020-02-10 11:48:00",207,7
"2020-02-10 11:49:00",207,7
"2020-02-10 11:50:00",207,6
"2020-02-10 11:51:00",207,5
"2020-02-10 11:52:00",207,4
"2020-02-10 11:53:00",207,3
"2020-02-10 11:54:00",207,3
"2020-02-10 11:55:00",207,3
"2020-02-10 11:56:00",207,2
"2020-02-10 11:57:00",207,1
"2020-02-10 11:58:00",207
"2020-02-10 11:59:00",207
"2020-02-10 12:00:00",206,9
"2020-02-10 12:01:00",206,8
"2020-02-10 12:02:00",206,8
"2020-02-10 12:03:00",206,8
"2020-02-10 12:04:00",206,8
"2020-02-10 12:05:00",206,7
"2020-02-10 12:06:00",206,7
"2020-02-10 12:07:00",206,7
"2020-02-10 12:08:00",206,6
"2020-02-10 12:09:00",206,6
"2020-02-10 12:10:00",206,5
"2020-02-10 12:11:00",206,4
"2020-02-10 12:12:00",206,4
"2020-02-10 12:13:00",206,4
"2020-02-10 12:14:00",206,3
"2020-02-10 12:15:00",206,3
"2020-02-10 12:16:00",206,2
"2020-02-10 12:17:00",206,2
"2020-02-10 12:18:00",206,2
"2020-02-10 12:19:00",206,1
"2020-02-10 12:20:00",206
"2020-02-10 12:21:00",206
"2020-02-10 12:22:00",206
"2020-02-10 12:23:00",205,9
"2020-02-10 12:24:00",205,9
"2020-02-10 12:25:00",205,9
"2020-02-10 12:26:00",205,9
"2020-02-10 12:27:00",205,8
"2020-02-10 12:28:00",206,1
"2020-02-10 12:29:00",206
"2020-02-10 12:30:00",205,7
"2020-02-10 12:31:00",205,8
"2020-02-10 12:32:00",206,4
"2020-02-10 12:33:00",205,5
"2020-02-10 12:34:00",205,1
"2020-02-10 12:35:00",205
"2020-02-10 12:36:00",205
"2020-02-10 12:37:00",204,3
"2020-02-10 12:38:00",204,2
"2020-02-10 12:39:00",203,5
"2020-02-10 12:40:00",203,5
"2020-02-10 12:41:00",202,3
"2020-02-10 12:42:00",202,9
"2020-02-10 12:43:00",203
"2020-02-10 12:44:00",202,4
"2020-02-10 12:45:00",201,7
"2020-02-10 12:46:00",201,6
"2020-02-10 12:47:00",201,7
"2020-02-10 12:48:00",200,8
"2020-02-10 12:49:00",199,2
"2020-02-10 12:50:00",199,5
"2020-02-10 12:51:00",200,8
"2020-02-10 12:52:00",199,1
"2020-02-10 12:53:00",198,1
"2020-02-10 12:54:00",201,3
"2020-02-10 12:55:00",200,8
"2020-02-10 12:56:00",200,6
"2020-02-10 12:57:00",200,4
"2020-02-10 12:58:00",200,3
"2020-02-10 12:59:00",200,2
"2020-02-10 13:00:00",200,1
"2020-02-10 13:01:00",200,1
"2020-02-10 13:02:00",199,9
"2020-02-10 13:03:00",199,7
"2020-02-10 13:04:00",200
"2020-02-10 13:05:00",198,9
"2020-02-10 13:06:00",198,6
"2020-02-10 13:07:00",199
"2020-02-10 13:08:00",198,1
"2020-02-10 13:09:00",197,7
"2020-02-10 13:10:00",198,5
"2020-02-10 13:11:00",197,7
"2020-02-10 13:12:00",197,7
"2020-02-10 13:13:00",197,5
"2020-02-10 13:14:00",196,6
"2020-02-10 13:15:00",195,8
"2020-02-10 13:16:00",196,5
"2020-02-10 13:17:00",197,2
"2020-02-10 13:18:00",195,9
"2020-02-10 13:19:00",195,9
"2020-02-10 13:20:00",195,4
"2020-02-10 13:21:00",195,3
"2020-02-10 13:22:00",194,9
"2020-02-10 13:23:00",194,3
"2020-02-10 13:24:00",193,9
"2020-02-10 13:25:00",192,4
"2020-02-10 13:26:00",193,7
"2020-02-10 13:27:00",194,6
"2020-02-10 13:28:00",194,4
"2020-02-10 13:29:00",194,3
"2020-02-10 13:30:00",194,3
"2020-02-10 13:31:00",194,2
"2020-02-10 13:32:00",194,1
"2020-02-10 13:33:00",194
"2020-02-10 13:34:00",193,9
"2020-02-10 13:35:00",193,8
"2020-02-10 13:36:00",193,7
"2020-02-10 13:37:00",193,7
"2020-02-10 13:38:00",193,6
"2020-02-10 13:39:00",193,4
"2020-02-10 13:40:00",193,5
"2020-02-10 13:41:00",193,5
"2020-02-10 13:42:00",193,4
"2020-02-10 13:43:00",193,3
"2020-02-10 13:44:00",193,2
"2020-02-10 13:45:00",193,2
"2020-02-10 13:46:00",193,2
"2020-02-10 13:47:00",193,3
"2020-02-10 13:48:00",193,4
"2020-02-10 13:49:00",193,4
"2020-02-10 13:50:00",193,3
"2020-02-10 13:51:00",193,3
"2020-02-10 13:52:00",193,2
"2020-02-10 13:53:00",193,2
"2020-02-10 13:54:00",193,2
"2020-02-10 13:55:00",192,4
"2020-02-10 13:56:00",192,6
"2020-02-10 13:57:00",192,6
"2020-02-10 13:58:00",192,5
"2020-02-10 13:59:00",192,7
"2020-02-10 14:00:00",191,5
"2020-02-10 14:01:00",191
"2020-02-10 14:02:00",190,9
"2020-02-10 14:03:00",190,9
"2020-02-10 14:04:00",190,7
"2020-02-10 14:05:00",190
"2020-02-10 14:06:00",189,7
"2020-02-10 14:07:00",189,7
"2020-02-10 14:08:00",189,6
"2020-02-10 14:09:00",189,5
"2020-02-10 14:10:00",188,8
"2020-02-10 14:11:00",187,4
"2020-02-10 14:12:00",188,1
"2020-02-10 14:13:00",187,8
"2020-02-10 14:14:00",188
"2020-02-10 14:15:00",187,6
"2020-02-10 14:16:00",187,9
"2020-02-10 14:17:00",187,9
"2020-02-10 14:18:00",187,8
"2020-02-10 14:19:00",187,8
"2020-02-10 14:20:00",187,8
"2020-02-10 14:21:00",187,9
"2020-02-10 14:22:00",187,1
"2020-02-10 14:23:00",186,9
"2020-02-10 14:24:00",186,9
"2020-02-10 14:25:00",186,8
"2020-02-10 14:26:00",186,7
"2020-02-10 14:27:00",186,6
"2020-02-10 14:28:00",185,9
"2020-02-10 14:29:00",186,1
"2020-02-10 14:30:00",186,1
"2020-02-10 14:31:00",186,2
"2020-02-10 14:32:00",185,4
"2020-02-10 14:33:00",185,4
"2020-02-10 14:34:00",184,6
"2020-02-10 14:35:00",184,3
"2020-02-10 14:36:00",185
"2020-02-10 14:37:00",183,9
"2020-02-10 14:38:00",184,2
"2020-02-10 14:39:00",184,4
"2020-02-10 14:40:00",184
"2020-02-10 14:41:00",183,5
"2020-02-10 14:42:00",183,4
"2020-02-10 14:43:00",183,2
"2020-02-10 14:44:00",183,1
"2020-02-10 14:45:00",183,4
"2020-02-10 14:46:00",182,8
"2020-02-10 14:47:00",182,8
"2020-02-10 14:48:00",182,8
"2020-02-10 14:49:00",182,7
"2020-02-10 14:50:00",182,6
"2020-02-10 14:51:00",182,5
"2020-02-10 14:52:00",182,4
"2020-02-10 14:53:00",182,3
"2020-02-10 14:54:00",182,3
"2020-02-10 14:55:00",182,3
"2020-02-10 14:56:00",182,2
"2020-02-10 14:57:00",182,1
"2020-02-10 14:58:00",182
"2020-02-10 14:59:00",181,9
"2020-02-10 15:00:00",181,8
"2020-02-10 15:01:00",181,7
"2020-02-10 15:02:00",181,7
"2020-02-10 15:03:00",181,7
"2020-02-10 15:04:00",181,6
"2020-02-10 15:05:00",181,5
"2020-02-10 15:06:00",181,5
"2020-02-10 15:07:00",181,4
"2020-02-10 15:08:00",181,2
"2020-02-14 07:20:20",177,4
"2020-02-14 07:21:20",177,4
"2020-02-14 07:22:20",177,4
"2020-02-14 07:23:20",177,3
"2020-02-14 07:24:20",177,3
