"DTIME";"SPEED";"HEIGHT"
"2020-06-26 17:09:11";0;252.9
"2020-06-26 17:10:11";0;238.8
"2020-06-26 17:11:11";0;234.3
"2020-06-26 17:12:11";0;234.3
"2020-06-26 17:13:11";0;235.3
"2020-06-26 17:14:11";0;235.5
"2020-06-26 17:15:11";0;236.8
"2020-06-26 17:16:11";0;237.2
"2020-06-26 17:17:11";0;237.6
"2020-06-26 17:18:11";0;238.3
"2020-06-26 17:19:11";0;238.2
"2020-06-26 17:20:11";0;239.3
"2020-06-26 17:21:11";0;239.5
"2020-06-26 17:22:11";0;239.8
"2020-06-26 17:23:11";0;239.5
"2020-06-26 17:24:10";0;239.3
"2020-06-26 17:25:11";0;238.7
"2020-06-26 17:26:11";0;238.7
"2020-06-26 17:27:11";0;239.6
"2020-06-26 17:28:11";0;240.5
"2020-06-26 17:29:11";0;240.9
"2020-06-26 17:30:11";0;241.3
"2020-06-26 17:31:11";0;241.1
"2020-06-26 17:32:11";0;241.1
"2020-06-26 17:33:11";0;240
"2020-06-26 17:34:11";0;239.9
"2020-06-26 17:35:11";0;239.8
"2020-06-26 17:36:10";0;240.4
"2020-06-26 17:37:10";0;241.6
"2020-06-26 17:38:10";0;242.1
"2020-06-26 17:39:10";0;242.7
"2020-06-26 17:40:10";0;242.9
"2020-06-26 17:41:10";0;243.2
"2020-06-26 17:42:10";0;242.8
"2020-06-26 17:43:10";0;244
"2020-06-26 17:44:10";0;244
"2020-06-26 17:45:10";0;244.3
"2020-06-26 17:46:10";0;244.6
"2020-06-26 17:47:10";0;244.5
"2020-06-26 17:48:10";0;244.7
"2020-06-26 17:49:10";0;244.8
"2020-06-26 17:50:10";0;244.8
"2020-06-26 17:51:10";0;245.7
"2020-06-26 17:52:10";0;245.2
"2020-06-26 17:53:10";0;245
"2020-06-26 17:54:10";0;244.9
"2020-06-26 17:55:10";0;244.8
"2020-06-26 17:56:10";0;244.4
"2020-06-26 17:57:10";0;244
"2020-06-26 17:58:10";0;243.8
"2020-06-26 17:59:10";0;243.9
"2020-06-26 18:00:10";0;244.2
"2020-06-26 18:01:10";0;244.4
"2020-06-26 18:02:10";0;244.2
"2020-06-26 18:03:10";0;244.6
"2020-06-26 18:04:10";0;245.2
"2020-06-26 18:05:10";0;245.4
"2020-06-26 18:06:10";0;245.4
"2020-06-26 18:07:10";0;247
"2020-06-26 18:08:10";0;246.8
"2020-06-26 18:09:10";0;247.3
"2020-06-26 18:10:10";0;248.2
"2020-06-26 18:11:10";0;250.1
"2020-06-26 18:12:10";0;249.9
"2020-06-26 18:13:10";0;248.9
"2020-06-26 18:14:10";0;248.4
"2020-06-26 18:15:10";0;249.8
"2020-06-26 18:16:10";0;250.2
"2020-06-26 18:17:10";0;250.1
"2020-06-26 18:18:10";0;249.7
"2020-06-26 18:19:10";0;250.6
"2020-06-26 18:20:10";0;250.2
"2020-06-26 18:21:10";0;250.8
"2020-06-26 18:22:10";0;249.8
"2020-06-26 18:23:10";0;250
"2020-06-26 18:24:10";0;250
"2020-06-26 18:25:10";0;249.6
"2020-06-26 18:26:10";0;249.3
"2020-06-26 18:27:10";0;248.1
"2020-06-26 18:28:10";0;247.4
"2020-06-26 18:29:10";0;246.5
"2020-06-26 18:30:10";0;247
"2020-06-26 18:31:10";0;246.4
"2020-06-26 18:32:10";0;246.3
"2020-06-26 18:33:10";0;246.6
"2020-06-26 18:34:10";0;246.6
"2020-06-26 18:35:10";0;246.2
"2020-06-26 18:36:10";0;246.6
"2020-06-26 18:37:10";0;247.3
"2020-06-26 18:38:10";0;247.1
"2020-06-26 18:39:10";0;246.9
"2020-06-26 18:40:10";0;247.5
"2020-06-26 18:41:10";0;248.5
"2020-06-26 18:42:10";0;248.6
"2020-06-26 18:43:10";0;249.1
"2020-06-26 18:44:10";0;249.2
"2020-06-26 18:45:10";0;249.2
"2020-06-26 18:46:10";0;249.6
"2020-06-26 18:47:10";1;250.3
"2020-06-26 18:48:10";0;250
"2020-06-26 18:49:10";0;251.1
"2020-06-26 18:50:10";0;251.1
"2020-06-26 18:51:10";0;251.4
"2020-06-26 18:52:10";0;251.3
"2020-06-26 18:53:10";0;251.5
"2020-06-26 18:54:10";0;251.7
"2020-06-26 18:55:10";0;251.5
"2020-06-26 18:56:10";0;252.1
"2020-06-26 18:57:10";0;251.8
"2020-06-26 18:58:10";0;251.7
"2020-06-26 18:59:10";0;251.6
"2020-06-26 19:00:10";0;251.7
"2020-06-26 19:01:10";0;251.8
"2020-06-26 19:02:10";0;252.1
"2020-06-26 19:03:10";0;251.7
"2020-06-26 19:04:10";0;250.5
"2020-06-26 19:05:10";0;251
"2020-06-26 19:06:10";0;250.5
"2020-06-26 19:07:10";0;250.2
"2020-06-26 19:08:10";0;249.3
"2020-06-26 19:09:10";0;250
"2020-06-26 19:10:10";0;250.3
"2020-06-26 19:11:10";0;251.1
"2020-06-26 19:12:10";0;251
"2020-06-26 19:13:10";0;251.4
"2020-06-26 19:14:10";0;252.2
"2020-06-26 19:15:10";0;252.6
"2020-06-26 19:16:10";0;252.5
"2020-06-26 19:17:10";0;251.9
"2020-06-26 19:18:10";0;252.4
"2020-06-26 19:19:10";0;251.8
"2020-06-26 19:20:10";0;252.2
"2020-06-26 19:21:10";0;251.8
"2020-06-26 19:22:10";0;252.5
"2020-06-26 19:23:10";0;254.1
"2020-06-26 19:24:10";0;254
"2020-06-26 19:25:10";0;254.7
"2020-06-26 19:26:10";0;254.9
"2020-06-26 19:27:10";0;255.1
"2020-06-26 19:28:10";0;255.1
"2020-06-26 19:29:10";0;254.2
"2020-06-26 19:30:10";0;254.1
"2020-06-26 19:31:10";0;255
"2020-06-26 19:32:10";0;255.5
"2020-06-26 19:33:10";0;255.9
"2020-06-26 19:34:10";0;255.4
"2020-06-26 19:35:10";0;254.4
"2020-06-26 19:36:10";0;254
"2020-06-26 19:37:10";0;253.6
"2020-06-26 19:38:10";0;253.6
"2020-06-26 19:39:10";0;254
"2020-06-26 19:40:10";0;254.2
"2020-06-26 19:41:10";0;255.1
"2020-06-26 19:42:10";0;255.2
"2020-06-26 19:43:10";0;254.8
"2020-06-26 19:44:10";0;255
"2020-06-26 19:45:10";0;254.3
"2020-06-26 19:46:10";0;253.9
"2020-06-26 19:47:10";0;253
"2020-06-26 19:48:10";0;251.9
"2020-06-26 19:49:10";0;249.8
"2020-06-26 19:50:10";0;249.6
"2020-06-26 19:51:10";0;249.2
"2020-06-26 19:52:10";0;249.6
"2020-06-26 19:53:10";0;250.6
"2020-06-26 19:54:10";0;250.9
"2020-06-26 19:55:10";0;252.5
"2020-06-26 19:56:10";0;252.6
"2020-06-26 19:57:10";0;253.2
"2020-06-26 19:58:10";0;253.1
"2020-06-26 19:59:10";0;253.2
"2020-06-26 20:00:10";0;252.7
"2020-06-26 20:01:10";0;252.9
"2020-06-26 20:02:10";0;252.9
"2020-06-26 20:03:10";0;253.4
"2020-06-26 20:04:10";0;254
"2020-06-26 20:05:10";0;254.1
"2020-06-26 20:06:10";0;254.3
"2020-06-26 20:07:10";0;253.5
"2020-06-26 20:08:10";0;252.8
"2020-06-26 20:09:10";0;253.3
"2020-06-26 20:10:10";0;252.5
"2020-06-26 20:11:10";0;252.8
"2020-06-26 20:12:10";0;253
"2020-06-26 20:13:10";0;252.2
"2020-06-26 20:14:10";0;251.9
"2020-06-26 20:15:10";0;250.8
"2020-06-26 20:16:10";0;250.3
"2020-06-26 20:17:10";0;248.3
"2020-06-26 20:18:10";0;248.3
"2020-06-26 20:19:10";0;247.7
"2020-06-26 20:20:10";0;247.5
"2020-06-26 20:21:10";0;247
"2020-06-26 20:22:10";0;247.6
"2020-06-26 20:23:10";0;246.7
"2020-06-26 20:24:10";0;246.3
"2020-06-26 20:25:10";0;245.5
"2020-06-26 20:26:10";0;246.1
"2020-06-26 20:27:10";0;246
"2020-06-26 20:28:10";0;245.5
"2020-06-26 20:29:10";0;244.9
"2020-06-26 20:30:10";0;244.1
"2020-06-26 20:31:10";0;243.6
"2020-06-26 20:32:10";0;243.4
"2020-06-26 20:33:10";0;244.8
"2020-06-26 20:34:10";0;244.9
"2020-06-26 20:35:10";0;245.5
"2020-06-26 20:36:10";0;246.8
"2020-06-26 20:37:10";0;246.8
"2020-06-26 20:38:10";0;247.5
"2020-06-26 20:39:10";0;247.4
"2020-06-26 20:40:10";0;247.2
"2020-06-26 20:41:10";0;248.1
"2020-06-26 20:42:10";0;248.1
"2020-06-26 20:43:10";0;248.5
"2020-06-26 20:44:10";0;248.1
"2020-06-26 20:45:10";0;249.7
"2020-06-26 20:46:10";0;249.2
"2020-06-26 20:47:11";0;249.2
"2020-06-26 20:48:11";0;249.2
"2020-06-26 20:49:11";0;249.6
"2020-06-26 20:50:11";0;249.6
"2020-06-26 20:51:11";0;249.8
"2020-06-26 20:52:11";0;249.8
"2020-06-26 20:53:11";0;249.8
"2020-06-26 20:54:11";0;250
"2020-06-26 20:55:11";0;250.1
"2020-06-26 20:56:11";0;250
"2020-06-26 20:57:11";0;250.4
"2020-06-26 20:58:11";0;250.7
"2020-06-26 20:59:11";0;250.2
"2020-06-26 21:00:11";0;249.7
"2020-06-26 21:01:11";0;250
"2020-06-26 21:02:11";0;249.8
"2020-06-26 21:03:11";0;249.7
"2020-06-26 21:04:11";0;249.8
"2020-06-26 21:05:11";0;249.4
"2020-06-26 21:06:11";0;249.2
"2020-06-26 21:07:11";0;248.5
"2020-06-26 21:08:11";0;248.6
"2020-06-26 21:09:11";0;248.2
"2020-06-26 21:10:11";0;247.6
"2020-06-26 21:11:11";0;248.6
"2020-06-26 21:12:11";0;248.4
"2020-06-26 21:13:11";0;245.9
"2020-06-26 21:14:11";0;246.8
"2020-06-26 21:15:11";0;246.3
"2020-06-26 21:16:11";0;245.6
"2020-06-26 21:17:11";0;245.6
"2020-06-26 21:18:11";0;246.3
"2020-06-26 21:19:11";0;247
"2020-06-26 21:20:11";0;247
"2020-06-26 21:21:11";0;247.8
"2020-06-26 21:22:11";0;248
"2020-06-26 21:23:11";0;247.7
"2020-06-26 21:24:11";0;248.1
"2020-06-26 21:25:11";0;247.3
"2020-06-26 21:26:11";0;247
"2020-06-26 21:27:11";0;247.4
"2020-06-26 21:28:11";0;248.5
"2020-06-26 21:29:11";0;249.3
"2020-06-26 21:30:11";0;250.1
"2020-06-26 21:31:11";0;250.7
"2020-06-26 21:32:11";0;251
"2020-06-26 21:33:11";0;252
"2020-06-26 21:34:11";0;252.6
"2020-06-26 21:35:11";0;252.9
"2020-06-26 21:36:11";0;253.6
"2020-06-26 21:37:11";0;254.3
"2020-06-26 21:38:11";0;254.5
"2020-06-26 21:39:11";0;255.4
"2020-06-26 21:40:11";0;256
"2020-06-26 21:41:11";0;255.8
"2020-06-26 21:42:11";0;255.5
"2020-06-26 21:43:11";0;255.6
"2020-06-26 21:44:11";0;255.9
"2020-06-26 21:45:11";0;255.9
"2020-06-26 21:46:11";0;255.9
"2020-06-26 21:47:11";0;255.9
"2020-06-26 21:48:11";0;255.7
"2020-06-26 21:49:11";0;255
"2020-06-26 21:50:11";0;254.5
"2020-06-27 09:34:10";0;237.1
"2020-06-27 09:35:10";0;245.8
"2020-06-27 09:36:10";0;247.8
"2020-06-27 12:38:25";0;247.8
"2020-06-27 12:48:46";0;250
"2020-06-27 12:49:46";0;242.7
"2020-06-27 12:50:46";0;242.1
"2020-06-27 12:51:46";0;242.5
"2020-06-27 12:52:46";0;242.2
"2020-06-27 12:53:46";0;242.6
"2020-06-27 12:54:46";0;241.9
"2020-06-27 12:55:46";0;240.9
"2020-06-27 12:56:46";0;240.5
"2020-06-27 12:57:46";0;240.2
"2020-06-27 12:58:46";0;240.6
"2020-06-27 12:59:46";0;240.4
"2020-06-27 13:00:46";0;240.8
"2020-06-27 13:01:46";0;241.2
"2020-06-27 13:02:46";0;241.2
"2020-06-27 13:03:46";0;241.1
"2020-06-27 13:04:46";0;241.4
"2020-06-27 13:05:46";0;241.7
"2020-06-27 13:06:46";0;241.3
"2020-06-27 13:07:46";0;241.2
"2020-06-27 13:08:46";0;241.2
"2020-06-27 13:09:46";0;241.3
"2020-06-27 13:10:46";0;240.8
"2020-06-27 13:11:46";0;240.7
"2020-06-27 13:12:46";0;240.7
"2020-06-27 13:13:46";0;240.4
"2020-06-27 13:14:46";0;240.4
"2020-06-27 13:15:46";0;239.9
"2020-06-27 13:16:46";0;240
"2020-06-27 13:17:46";0;240.8
"2020-06-27 13:18:46";0;241.2
"2020-06-27 13:19:46";0;241.8
"2020-06-27 13:20:46";0;242.3
"2020-06-27 13:21:46";0;242.7
"2020-06-27 13:22:46";0;242
"2020-06-27 13:23:46";0;241.5
"2020-06-27 13:24:46";0;241.5
"2020-06-27 13:25:46";0;241.5
"2020-06-27 13:26:46";0;240.5
"2020-06-27 13:27:46";0;240
"2020-06-27 13:28:46";0;239.4
"2020-06-27 13:29:46";0;239.5
"2020-06-27 13:30:46";0;238.7
"2020-06-27 13:31:46";0;238.3
"2020-06-27 13:32:46";0;238.4
"2020-06-27 13:33:46";0;238
"2020-06-27 13:34:46";0;238
"2020-06-27 13:35:46";0;237.3
"2020-06-27 13:36:46";0;237.5
"2020-06-27 13:37:46";0;239
"2020-06-27 13:38:46";0;239.2
"2020-06-27 13:39:46";0;238.7
"2020-06-27 13:40:46";0;239.1
"2020-06-27 13:41:46";0;239.7
"2020-06-27 13:42:46";0;239
"2020-06-27 13:43:46";0;240
"2020-06-27 13:44:46";0;240.7
"2020-06-27 13:45:46";0;241.4
"2020-06-27 13:46:46";0;241
"2020-06-27 13:47:46";0;240.4
"2020-06-27 13:48:46";0;240
"2020-06-27 13:49:46";0;240.7
"2020-06-27 13:50:46";0;240.6
"2020-06-27 13:51:46";0;241.2
"2020-06-27 13:52:46";0;241.3
"2020-06-27 13:53:46";0;241.4
"2020-06-27 13:54:46";0;240.9
"2020-06-27 13:55:46";0;243.8
"2020-06-27 13:56:46";0;244.6
"2020-06-27 13:57:46";0;245
"2020-06-27 13:58:46";0;245.2
"2020-06-27 13:59:46";0;245.7
"2020-06-27 14:00:46";0;245.6
"2020-06-27 14:01:46";0;245
"2020-06-27 14:02:46";0;244.1
"2020-06-27 14:03:46";0;242.5
"2020-06-27 14:04:46";0;242.4
"2020-06-27 14:05:46";0;241.8
"2020-06-27 14:06:46";0;241.6
"2020-06-27 14:07:46";0;241.7
"2020-06-27 14:08:46";0;241.6
"2020-06-27 14:09:46";0;242.9
"2020-06-27 14:10:46";0;243.1
"2020-06-27 14:11:46";0;243.1
"2020-06-27 14:12:46";0;242.6
"2020-06-27 14:13:46";0;243.2
"2020-06-27 14:14:46";0;242.4
"2020-06-27 14:15:46";0;242.5
"2020-06-27 14:16:46";0;242
"2020-06-27 14:17:46";0;242.2
"2020-06-27 14:18:46";0;242.7
"2020-06-27 14:19:46";0;242.1
"2020-06-27 14:20:46";0;242.4
"2020-06-27 14:21:46";0;244.1
"2020-06-27 14:22:46";0;243.6
"2020-06-27 14:23:46";0;244.2
"2020-06-27 14:24:46";0;244
"2020-06-27 14:25:46";0;244.4
"2020-06-27 14:26:46";0;244.9
"2020-06-27 14:27:46";0;244.3
"2020-06-27 14:28:46";0;243.9
"2020-06-27 14:29:46";0;243.6
"2020-06-27 14:30:46";0;242.3
"2020-06-27 14:31:46";0;242.4
"2020-06-27 14:32:46";0;242.7
"2020-06-27 14:33:46";0;242.9
"2020-06-27 14:34:46";0;243.3
"2020-06-27 14:35:46";0;244.8
"2020-06-27 14:36:46";0;244.7
"2020-06-27 14:37:46";0;246.6
"2020-06-27 14:38:46";0;246.6
"2020-06-27 14:39:46";0;247
"2020-06-27 14:40:46";0;246.9
"2020-06-27 14:41:46";0;247
"2020-06-27 14:42:46";0;246.8
"2020-06-27 14:43:46";0;245.8
"2020-06-27 14:44:46";0;245.5
"2020-06-27 14:45:46";0;244.6
"2020-06-27 14:46:46";0;244.4
"2020-06-27 14:47:46";0;244.4
"2020-06-27 14:48:46";0;244.1
"2020-06-27 14:49:46";0;243.4
"2020-06-27 14:50:46";0;242.8
"2020-06-27 14:51:46";0;242.2
"2020-06-27 14:52:46";0;241.5
"2020-06-27 14:53:46";0;241.1
"2020-06-27 14:54:46";0;240.7
"2020-06-27 14:55:46";0;239.7
"2020-06-27 14:56:46";0;239.6
"2020-06-27 14:57:46";0;239.2
"2020-06-27 14:58:46";0;238.8
"2020-06-27 14:59:46";0;238.8
"2020-06-27 15:00:46";0;238.7
"2020-06-27 15:01:46";0;238.4
"2020-06-27 15:02:46";0;238.3
"2020-06-27 15:03:46";0;238.5
"2020-06-27 15:04:46";0;239.1
"2020-06-27 15:05:46";0;239.8
"2020-06-27 15:06:46";0;239.4
"2020-06-27 15:07:46";0;240.4
"2020-06-27 15:08:46";0;241
"2020-06-27 15:09:46";0;241.3
"2020-06-27 15:10:46";0;242
"2020-06-27 15:11:46";0;243.1
"2020-06-27 15:12:46";0;243.5
"2020-06-27 15:13:46";0;244.2
"2020-06-27 15:14:46";0;245
"2020-06-27 15:15:46";0;246.4
"2020-06-27 15:16:46";0;246.8
"2020-06-27 15:17:46";0;248.3
"2020-06-27 15:18:46";0;248.9
"2020-06-27 15:19:46";0;249.3
"2020-06-27 15:20:46";0;250.1
"2020-06-27 15:21:46";0;250.8
"2020-06-27 15:22:46";0;251.8
"2020-06-27 15:23:46";0;252.3
"2020-06-27 15:24:46";0;253
"2020-06-27 15:25:46";0;253.2
"2020-06-27 15:26:46";0;253.6
"2020-06-27 15:27:46";0;254.7
"2020-06-27 15:28:46";0;255.3
"2020-06-27 15:29:46";0;255.4
"2020-06-27 15:30:46";0;256
"2020-06-27 15:31:46";0;256.8
"2020-06-27 15:32:46";0;256.3
"2020-06-27 15:33:46";0;256.7
"2020-06-27 15:34:46";0;256.6
"2020-06-27 15:35:46";0;256.8
"2020-06-27 15:36:46";0;257.5
"2020-06-27 15:37:46";0;256.6
"2020-06-27 15:38:46";0;256.3
"2020-06-27 15:39:46";0;256.7
"2020-06-27 15:40:46";0;256.2
"2020-06-27 15:41:46";0;255.3
"2020-06-27 15:42:46";0;254.9
"2020-06-27 15:43:46";0;254.8
"2020-06-27 15:44:46";0;254.4
"2020-06-27 15:45:46";0;254.1
"2020-06-27 15:46:46";0;253.9
"2020-06-27 15:47:46";0;253
"2020-06-27 15:48:46";0;252.6
"2020-06-27 15:49:46";0;252.7
"2020-06-27 15:50:46";0;252.4
"2020-06-27 15:51:46";0;252.5
"2020-06-27 15:52:46";0;252.6
"2020-06-27 15:53:46";0;252.4
"2020-06-27 15:54:46";0;252.6
"2020-06-27 15:55:46";0;252.8
"2020-06-27 15:56:46";0;252.7
"2020-06-27 15:57:46";0;252.4
"2020-06-27 15:58:46";0;252
"2020-06-27 15:59:46";0;251.7
"2020-06-27 16:00:46";0;252.2
"2020-06-27 16:01:46";0;252.3
"2020-06-27 16:02:46";0;252
"2020-06-27 16:03:46";0;252.8
"2020-06-27 16:04:46";0;252.6
"2020-06-27 16:05:46";0;252.5
"2020-06-27 16:06:46";0;252.1
"2020-06-27 16:07:46";0;252.3
"2020-06-27 16:08:46";0;253
"2020-06-27 16:09:46";0;253.2
"2020-06-27 16:10:46";0;253.1
"2020-06-27 16:11:46";0;252.6
"2020-06-27 16:12:46";0;252.2
"2020-06-27 16:13:46";0;252
"2020-06-27 16:14:46";0;251.7
"2020-06-27 16:15:46";0;251.3
"2020-06-27 16:16:46";0;251.5
"2020-06-27 16:17:46";0;251.5
"2020-06-27 16:18:46";0;252.2
"2020-06-27 16:19:46";0;252.2
"2020-06-27 16:20:46";0;252.2
"2020-06-27 16:21:46";0;252.2
"2020-06-27 16:22:46";0;252.5
"2020-06-27 16:23:46";0;254.4
"2020-06-27 16:24:46";0;254.9
"2020-06-27 16:25:46";0;255.5
"2020-06-27 16:26:46";0;255.6
"2020-06-27 16:27:46";0;257.3
"2020-06-27 16:28:46";0;257.9
"2020-06-27 16:29:46";0;259
"2020-06-27 16:30:46";0;259
"2020-06-27 16:31:46";0;259.8
"2020-06-27 16:32:46";0;260.9
"2020-06-27 16:33:46";0;261.9
"2020-06-27 16:34:46";0;261.2
"2020-06-27 16:35:46";0;262.5
"2020-06-27 16:36:46";0;262.4
"2020-06-27 16:37:46";0;262.4
"2020-06-27 16:38:46";0;262.2
"2020-06-27 16:39:46";0;261.9
"2020-06-27 16:40:46";0;261.1
"2020-06-27 16:41:46";0;259.8
"2020-06-27 16:42:46";0;259
"2020-06-27 16:43:46";0;258.4
"2020-06-27 16:44:46";0;258.8
"2020-06-27 16:45:46";0;257.7
"2020-06-27 16:46:46";0;255.9
"2020-06-27 16:47:46";0;254.9
"2020-06-27 16:48:46";0;254.4
"2020-06-27 16:49:46";0;252.2
"2020-06-27 16:50:46";0;250.9
"2020-06-27 16:51:46";0;250.4
"2020-06-27 16:52:46";0;248.8
"2020-06-27 16:53:46";0;246.7
"2020-06-27 16:54:46";0;246.2
"2020-06-27 16:55:46";0;246.1
"2020-06-27 16:56:46";0;246.2
"2020-06-27 16:57:46";0;244.9
"2020-06-27 16:58:46";0;243.2
"2020-06-27 16:59:46";0;242.9
"2020-06-27 17:00:46";0;242.7
"2020-06-27 17:01:46";0;242.3
"2020-06-27 17:02:46";0;243.6
"2020-06-27 17:03:46";0;244.6
"2020-06-27 17:04:46";0;244.2
"2020-06-27 17:05:46";0;246.8
"2020-06-27 17:06:46";0;246.6
"2020-06-27 17:07:46";0;245.9
"2020-06-27 17:08:46";0;246
"2020-06-27 17:09:46";0;246.9
"2020-06-27 17:10:46";0;247.8
"2020-06-27 17:11:46";0;247.7
"2020-06-27 17:12:46";0;247.4
"2020-06-27 17:13:46";0;248
"2020-06-27 17:14:46";0;248.3
"2020-06-27 17:15:46";0;248.2
"2020-06-27 17:16:46";0;247.5
"2020-06-27 17:17:46";0;247.5
"2020-06-27 17:18:46";0;247.7
"2020-06-27 17:19:46";0;247.1
"2020-06-27 17:20:46";0;247
"2020-06-27 17:21:46";0;246
"2020-06-27 17:22:46";0;246
"2020-06-27 17:23:46";0;246.5
"2020-06-27 17:24:46";0;246.4
"2020-06-27 17:25:46";0;246.8
"2020-06-27 17:26:46";0;247
"2020-06-27 17:27:46";0;247.1
"2020-06-27 17:28:46";0;247.6
"2020-06-27 17:29:46";0;246.8
"2020-06-27 17:30:46";0;246.2
"2020-06-27 17:31:46";0;246.8
"2020-06-27 17:32:46";0;247.7
"2020-06-27 17:33:46";0;248.5
"2020-06-27 17:34:46";0;248.3
"2020-06-27 17:35:46";0;249.3
"2020-06-27 17:36:46";0;249.6
"2020-06-27 17:37:46";0;249.3
"2020-06-27 17:38:46";0;249.7
"2020-06-27 17:39:46";0;249.9
"2020-06-27 17:40:46";0;250.5
"2020-06-27 17:41:46";0;251.1
"2020-06-27 17:42:46";0;251.6
"2020-06-27 17:43:46";0;251.5
"2020-06-27 17:44:46";0;251.6
"2020-06-27 17:45:46";0;251.6
"2020-06-27 17:46:46";0;251.6
"2020-06-27 17:47:46";0;251.3
"2020-06-27 17:48:46";0;251.7
"2020-06-27 17:49:46";0;251
"2020-06-27 17:50:46";0;251.1
"2020-06-27 17:51:46";0;251.9
"2020-06-27 17:52:46";0;250.9
"2020-06-27 17:53:46";0;250.3
"2020-06-27 17:54:46";0;250.5
"2020-06-27 17:55:46";0;250.8
"2020-06-27 17:56:46";0;251.5
"2020-06-27 17:57:46";0;251.2
"2020-06-27 17:58:46";0;251.5
"2020-06-27 17:59:46";0;252.6
"2020-06-27 18:00:46";0;252.8
"2020-06-27 18:01:46";0;252.7
"2020-06-27 18:02:46";0;254.1
"2020-06-27 18:03:46";0;256
"2020-06-27 18:04:46";0;255.9
"2020-06-27 18:05:46";0;257
"2020-06-27 18:06:46";0;257
"2020-06-27 18:07:46";0;256.9
"2020-06-27 18:08:46";0;256.7
"2020-06-27 18:09:46";0;255.5
"2020-06-27 18:10:46";0;255.4
"2020-06-27 18:11:46";0;255.7
"2020-06-27 18:12:46";0;255.9
"2020-06-27 18:13:46";0;254.6
"2020-06-27 18:14:46";0;254.3
"2020-06-27 18:15:46";0;251.9
"2020-06-27 18:16:46";0;251.6
"2020-06-27 18:17:46";0;250.2
"2020-06-27 18:18:46";0;250
"2020-06-27 18:19:46";0;249.9
"2020-06-27 18:20:46";0;249.8
"2020-06-27 18:21:46";0;249.4
"2020-06-27 18:22:46";0;249.3
"2020-06-27 18:23:46";0;249.1
"2020-06-27 18:24:46";0;249.3
"2020-06-27 18:25:46";0;250.5
"2020-06-27 18:26:46";0;251
"2020-06-27 18:27:46";0;250.8
"2020-06-27 18:28:46";0;251
"2020-06-27 18:29:46";0;250.9
"2020-06-27 18:30:46";0;250.3
"2020-06-27 18:31:46";0;250.5
"2020-06-27 18:32:46";0;250.9
"2020-06-27 18:33:46";0;250.4
"2020-06-27 18:34:46";0;250.6
"2020-06-27 18:35:46";0;250.9
"2020-06-27 18:36:46";0;251
"2020-06-27 18:37:46";0;250.1
"2020-06-27 18:38:46";0;249.9
"2020-06-27 18:39:46";0;249.7
"2020-06-27 18:40:46";0;249.9
"2020-06-27 18:41:46";0;249.1
"2020-06-27 18:42:46";0;248.5
"2020-06-27 18:43:46";0;247.1
"2020-06-27 18:44:46";0;247.6
"2020-06-27 18:45:46";0;247.5
"2020-06-27 18:46:46";0;247.7
"2020-06-27 18:47:46";0;248.5
"2020-06-27 18:48:46";0;248.7
"2020-06-27 18:49:46";0;248.7
"2020-06-27 18:50:46";0;248.9
"2020-06-27 18:51:46";0;249.8
"2020-06-27 18:52:46";0;249.6
"2020-06-27 18:53:46";0;249.8
"2020-06-27 18:54:46";0;250.1
"2020-06-27 18:55:46";0;250.5
"2020-06-27 18:56:46";0;250.2
"2020-06-27 18:57:46";0;250.8
"2020-06-27 18:58:46";0;250.8
"2020-06-27 18:59:46";0;251.2
"2020-06-27 19:00:46";0;251
"2020-06-27 19:01:46";0;250.8
"2020-06-27 19:02:46";0;250.9
"2020-06-27 19:03:46";0;251.1
"2020-06-27 19:04:46";0;251.2
"2020-06-27 19:05:46";0;251.8
"2020-06-27 19:06:46";0;252.4
"2020-06-27 19:07:46";0;252.7
"2020-06-27 19:08:46";0;252.4
"2020-06-27 19:09:46";0;252.4
"2020-06-27 19:10:46";0;252.4
"2020-06-27 19:11:46";0;252.1
"2020-06-27 19:12:46";0;252
"2020-06-27 19:13:46";0;251.9
"2020-06-27 19:14:46";0;251.5
"2020-06-27 19:15:46";0;251.9
"2020-06-27 19:16:46";0;252.4
"2020-06-27 19:17:46";0;251.5
"2020-06-27 19:18:46";0;252.2
"2020-06-27 19:19:46";0;252.8
"2020-06-27 19:20:46";0;252.2
"2020-06-27 19:21:46";0;252.3
"2020-06-27 19:22:46";0;252.2
"2020-06-27 19:23:46";0;252.1
"2020-06-27 19:24:46";0;251.9
"2020-06-27 19:25:46";0;253.4
"2020-06-27 19:26:46";0;254
"2020-06-27 19:27:46";0;254.5
"2020-06-27 19:28:46";0;254.2
"2020-06-27 19:29:46";0;254.1
"2020-06-27 19:30:46";0;253.5
"2020-06-27 19:31:46";0;252.5
"2020-06-27 19:32:46";0;252
"2020-06-27 19:33:46";0;251.9
"2020-06-27 19:34:46";0;252.3
"2020-06-27 19:35:46";0;252.9
"2020-06-27 19:36:46";0;253.3
"2020-06-27 19:37:46";0;253.9
"2020-06-27 19:38:46";0;253.5
"2020-06-27 19:39:46";0;254
"2020-06-27 19:40:46";0;253.4
"2020-06-27 19:41:46";0;252.6
"2020-06-27 19:42:46";0;251.7
"2020-06-27 19:43:46";0;251.3
"2020-06-27 19:44:46";0;250.6
"2020-06-27 19:45:46";0;248.9
"2020-06-27 19:46:46";0;249.1
"2020-06-27 19:47:46";0;249.3
"2020-06-27 19:48:46";0;249.1
